bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
3,1,14,3,3,1,0,0,323,2099,544,4663,0,0,1,0,0,0,2,1,13,15,7,7,39,37,14,14,6,6,42,41,2,2,1,1,0,0,70,18,71,1,0,37,25,0,0,4,0,0,0,9,4
3,2,15,3,6,0,0,0,123,1118,510,2994,3,0,0,0,0,0,1,0,47,48,3,3,26,12,48,50,3,3,20,12,1,1,2,0,2,0,53,10,39,4,0,28,13,0,0,0,0,0,0,6,1
8,2,20,4,5,0,0,0,144,1277,485,3965,1,0,1,0,0,0,0,0,28,43,3,4,32,0,38,48,3,4,30,0,0,0,1,0,0,0,68,13,60,2,1,28,5,0,0,2,0,0,0,3,0
2,0,9,2,1,0,0,0,259,5345,478,966,1,0,1,0,0,0,0,0,46,48,5,4,26,0,54,54,5,4,21,0,3,0,0,0,2,0,58,17,38,2,1,21,4,1,0,5,2,0,0,8,0
3,0,21,5,7,6,0,0,297,5894,183,461,1,0,2,0,1,0,1,0,53,51,5,3,35,36,54,54,4,4,32,35,1,1,0,0,2,0,70,10,48,1,1,72,23,2,1,9,0,1,0,39,13
5,1,18,1,7,1,0,0,453,376,1278,4045,0,0,1,0,1,0,2,1,45,44,4,4,28,32,45,45,4,4,29,32,1,0,0,0,4,1,51,11,47,0,0,43,10,0,0,4,0,0,0,5,1
0,0,5,1,0,0,0,0,387,5927,672,1483,1,1,0,0,0,0,0,0,36,35,4,4,32,0,39,31,4,4,26,0,2,1,0,0,1,0,44,3,13,1,0,4,2,0,0,3,0,0,0,10,0
3,2,11,1,1,0,0,0,307,2875,842,2278,1,0,0,0,1,0,0,0,15,24,11,9,37,37,6,16,9,8,35,34,2,1,0,0,5,0,81,12,46,3,0,12,6,0,0,0,0,1,0,37,19
2,0,4,1,0,0,0,0,202,3138,625,4365,0,0,0,0,0,0,0,0,44,43,3,4,32,0,44,45,3,4,30,0,0,0,0,0,0,0,40,5,40,1,0,3,0,0,0,0,0,0,0,5,0
3,1,11,3,1,0,0,0,277,2418,150,1400,2,0,0,0,0,0,0,0,47,50,3,2,40,0,55,52,2,2,32,0,0,0,1,0,0,0,55,9,35,1,1,13,3,0,0,6,3,0,0,22,0
0,0,38,7,15,0,0,0,376,10382,788,3781,0,0,1,1,2,0,0,0,37,45,2,3,40,24,18,38,2,3,40,20,3,0,2,0,3,0,79,5,30,2,0,8,2,0,0,13,2,0,0,22,3
1,1,15,3,2,1,1,0,464,2922,586,1813,2,2,1,0,1,0,1,1,51,47,2,4,41,0,51,51,3,4,40,0,0,0,0,0,0,0,61,11,29,1,0,10,3,0,0,6,1,0,0,15,0
8,4,18,9,5,2,0,0,74,882,371,3805,1,0,1,1,0,0,0,0,45,44,6,4,29,0,44,48,6,4,26,0,0,0,0,0,2,0,70,10,73,2,1,39,12,0,0,0,0,0,0,4,0
1,1,7,0,1,0,0,0,666,5108,2447,1884,0,0,0,0,0,0,0,0,42,45,3,3,42,43,44,46,3,4,40,45,0,0,0,0,0,0,49,11,29,0,0,2,1,0,0,3,0,0,0,13,6
3,0,20,9,14,7,0,0,166,6353,315,456,4,2,2,2,1,0,1,0,42,41,7,5,36,45,45,45,6,5,30,25,3,1,8,3,11,2,64,5,32,1,1,26,9,2,1,5,3,0,0,86,5
2,2,13,4,0,0,0,0,289,2476,545,4091,1,0,0,0,0,0,0,0,39,41,4,5,32,0,43,44,4,5,30,0,0,0,1,0,0,0,41,16,62,2,0,9,3,0,0,5,0,0,0,5,0
2,0,13,3,4,0,0,0,102,4419,927,359,1,0,0,0,1,0,0,0,48,49,1,2,31,30,48,44,1,2,30,25,1,0,2,0,2,1,55,1,7,1,0,18,0,1,1,5,0,0,0,18,11
5,4,49,23,14,6,0,0,162,8951,536,2461,3,0,3,1,2,1,1,0,37,54,5,4,36,38,17,56,4,3,32,34,1,1,7,5,10,7,77,17,51,1,0,18,10,0,0,8,5,0,0,67,41
2,1,16,6,4,1,0,0,265,1708,1713,5348,0,0,1,0,0,0,1,1,27,20,4,6,29,0,30,28,5,5,29,0,0,0,1,1,0,0,55,11,46,0,0,19,6,0,0,5,2,0,0,4,0
0,0,0,0,0,0,0,0,1422,3316,2990,6960,0,0,1,0,0,0,0,0,3,3,2,2,0,0,3,3,2,2,0,0,0,0,0,0,0,0,90,2,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,19,3,7,1,0,0,166,6369,344,829,1,0,1,0,1,0,0,0,49,48,4,4,37,37,52,52,5,4,35,35,1,0,0,0,1,1,50,9,32,1,1,62,17,2,0,9,3,1,0,50,6
3,1,32,2,11,0,0,0,361,7814,727,1888,4,3,1,0,1,0,1,0,31,34,6,5,33,49,31,35,4,5,28,33,3,0,4,0,2,0,61,9,60,1,0,21,6,0,0,9,2,1,0,31,4
2,0,39,10,15,1,0,0,189,11307,521,4563,3,0,0,0,2,0,0,0,80,92,2,2,30,22,102,102,2,2,25,23,1,0,4,0,8,2,35,11,39,3,0,17,3,0,0,12,4,1,0,13,4
4,1,22,5,8,1,0,0,208,1290,1908,4960,0,0,0,0,0,0,2,0,27,25,7,5,28,29,32,31,7,5,29,29,0,0,1,1,2,0,58,10,33,0,0,36,8,0,0,6,2,0,0,5,4
7,1,24,8,15,1,0,0,241,6309,830,403,1,1,2,0,1,1,0,0,31,41,5,5,35,37,23,52,6,5,31,35,1,0,2,0,2,1,66,9,49,2,0,69,28,1,1,9,5,1,1,72,31
7,0,20,4,5,1,0,0,340,1499,127,3570,1,1,0,0,0,0,0,0,44,46,3,3,26,0,51,50,3,4,20,0,0,0,3,1,0,0,47,16,63,3,2,27,2,0,0,4,0,0,0,6,0
4,0,31,11,26,3,0,0,158,6454,566,491,5,1,5,1,2,0,1,0,43,42,4,5,33,29,45,45,4,4,28,25,5,1,12,5,11,5,66,11,30,2,0,43,12,2,1,6,4,0,0,95,18
4,0,27,11,25,6,0,0,85,6502,457,387,4,1,4,2,2,0,1,0,43,43,3,5,35,42,45,45,4,4,30,32,5,1,12,5,12,5,80,7,34,2,1,42,12,2,1,6,4,0,0,102,19
3,1,12,3,7,1,0,0,440,6097,319,630,1,0,2,1,0,0,2,0,51,51,3,3,34,37,51,54,4,4,32,29,1,0,0,0,2,0,53,12,55,1,1,54,15,1,0,7,3,1,0,40,6
9,2,11,3,2,0,0,0,352,3954,635,354,0,0,3,1,1,0,0,0,60,59,3,3,38,26,60,60,4,4,31,28,0,0,4,1,3,1,47,8,37,1,0,34,11,2,1,3,0,0,0,23,6
2,0,19,8,4,0,0,0,371,2823,2892,6413,0,0,0,0,0,0,2,0,24,24,3,5,0,0,24,26,3,5,0,0,0,0,0,0,3,1,59,2,23,0,0,17,4,0,0,5,2,0,0,0,0
6,2,23,2,7,2,1,0,372,5315,882,581,0,0,3,1,2,1,2,1,50,47,5,4,39,33,58,57,4,3,32,30,0,0,5,0,0,0,66,6,40,1,0,49,15,2,0,6,0,0,0,73,14
6,5,26,6,17,15,0,0,192,6708,1056,906,1,1,2,2,2,1,1,1,35,33,5,7,34,35,37,37,5,7,30,28,4,3,10,4,6,0,66,8,55,0,0,61,20,1,0,10,2,1,0,92,47
8,4,39,10,29,13,0,0,336,6704,877,678,3,1,4,1,2,1,1,1,49,40,2,5,37,32,49,45,2,6,29,28,6,3,13,9,11,5,71,2,23,2,0,52,23,2,0,13,2,0,0,102,50
1,0,12,0,2,1,0,0,560,2108,1768,5737,0,0,0,0,0,0,1,0,5,13,9,7,0,0,5,6,10,7,0,0,0,0,1,1,0,0,76,12,26,0,0,11,4,0,0,4,0,0,0,0,0
4,1,22,5,8,0,1,0,135,6111,967,955,1,0,2,1,1,0,2,1,56,54,3,3,34,29,56,56,3,3,32,32,1,0,1,0,1,1,52,15,59,1,0,46,10,1,0,9,5,0,0,51,9
3,2,10,1,1,0,0,0,345,2822,858,2307,1,0,0,0,1,0,0,0,12,23,11,10,37,34,6,16,9,8,34,32,2,1,0,0,2,0,72,12,45,3,0,11,6,0,0,0,0,1,0,35,22
4,1,24,7,13,1,0,0,227,6329,758,446,1,1,2,0,1,1,0,0,26,42,6,4,35,37,23,54,6,5,32,36,1,1,1,0,2,0,70,8,46,2,0,64,29,1,1,9,4,1,1,51,26
8,1,54,6,27,1,0,0,220,8989,677,2301,3,2,2,1,3,0,1,0,44,44,6,5,40,42,25,24,5,4,40,34,2,0,10,0,13,5,70,13,67,2,0,23,10,0,0,13,4,3,0,131,18
3,1,14,3,3,1,0,0,367,2174,581,4681,0,0,1,0,0,0,2,1,14,14,7,7,39,37,14,13,6,6,42,41,2,2,1,1,0,0,62,21,67,1,0,37,24,0,0,4,0,0,0,9,4
3,3,16,3,8,0,0,0,462,5883,489,467,1,0,2,1,1,0,2,1,53,52,2,3,32,35,54,54,3,3,30,35,1,0,0,0,1,0,48,7,63,1,1,60,14,1,1,9,0,0,0,46,21
8,4,20,4,28,13,0,0,387,9132,596,2320,7,0,1,0,2,2,0,0,32,50,6,4,41,41,13,50,4,3,40,47,9,5,3,1,16,5,120,8,28,1,0,12,4,0,0,8,1,5,3,87,49
1,0,16,1,2,1,0,0,450,1998,1703,5622,0,0,1,0,0,0,1,1,5,17,10,6,26,0,5,15,10,5,29,0,0,0,1,1,0,0,73,10,33,0,0,13,5,0,0,5,0,0,0,3,0
5,2,30,11,5,1,1,0,44,4119,840,1157,0,0,1,0,3,0,0,0,50,43,4,5,41,39,52,52,4,4,33,40,0,0,6,3,6,0,54,4,29,2,0,36,11,0,0,8,5,0,0,76,9
1,0,7,3,0,0,0,0,58,5562,571,1240,1,0,1,0,0,0,0,0,46,47,4,4,21,0,54,54,4,4,18,0,2,0,0,0,2,0,58,7,38,2,0,15,2,0,0,5,3,0,0,7,0
8,1,19,5,4,2,0,0,258,3335,897,891,1,0,2,1,0,0,0,0,57,47,3,4,34,13,57,48,4,4,38,13,2,1,2,1,3,2,51,13,47,1,0,39,8,1,0,6,1,0,0,18,2
5,3,16,5,3,2,0,0,101,713,1586,4116,0,0,1,0,1,1,2,1,42,41,4,5,27,0,43,43,4,5,27,0,1,0,0,0,1,0,70,4,51,0,0,26,5,0,0,7,1,0,0,3,0
4,0,19,0,10,4,0,0,520,5003,773,889,5,2,3,0,3,2,4,3,32,41,5,5,41,47,34,45,4,4,32,33,3,0,4,1,5,2,57,15,64,3,0,48,8,1,0,6,0,0,0,33,20
1,1,21,6,5,0,1,0,231,6390,1732,1659,1,0,0,0,1,1,1,0,39,44,3,4,30,0,49,50,3,3,28,0,2,0,1,0,1,0,52,13,40,0,0,23,10,0,0,5,0,0,0,10,0
2,1,21,4,2,0,0,0,266,2670,2024,5986,0,0,1,0,0,0,2,0,37,37,4,6,0,0,38,38,5,6,0,0,0,0,1,0,2,0,53,5,36,0,0,21,3,0,0,6,2,0,0,0,0
6,1,18,0,7,0,0,0,581,343,1156,4015,0,0,1,1,1,0,2,1,44,47,4,4,28,27,41,50,4,4,29,27,1,0,0,0,4,1,66,6,47,0,0,45,12,0,0,3,0,0,0,5,2
2,0,19,3,6,1,1,0,491,3830,579,956,2,0,1,0,1,1,0,0,7,13,7,6,31,34,8,9,8,6,30,32,2,1,0,0,0,0,70,13,32,3,0,32,3,1,0,6,1,0,0,35,15
0,0,1,0,0,0,0,0,877,6882,4103,3541,0,0,0,0,0,0,0,0,24,24,3,3,0,0,24,24,3,3,0,0,0,0,0,0,0,0,34,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1,0,8,0,3,1,0,0,863,2616,360,4097,0,0,0,0,1,0,1,0,6,6,8,8,38,42,7,6,8,6,41,45,2,0,2,0,0,0,69,17,50,1,1,41,17,0,0,2,0,0,0,10,6
3,2,12,3,7,1,0,0,350,5815,409,355,1,0,2,1,1,0,2,1,53,51,2,3,33,35,54,54,3,4,30,33,1,0,0,0,1,0,62,7,58,1,1,54,12,1,1,7,0,1,0,40,22
2,0,21,4,5,0,1,0,446,6161,1445,1456,1,0,0,0,1,0,1,0,54,47,4,3,30,0,55,54,4,3,28,0,2,1,1,0,1,1,46,11,52,0,0,26,8,0,0,5,1,0,0,10,0
2,0,7,2,1,0,0,0,163,5481,550,1120,1,0,1,0,0,0,0,0,42,49,4,4,21,0,54,55,4,4,18,0,3,0,0,0,2,0,51,9,41,2,0,18,2,0,0,5,2,0,0,7,0
7,2,61,12,30,9,0,0,102,9951,787,3199,7,1,2,0,3,1,0,0,98,85,2,2,44,28,111,102,2,2,40,25,6,3,6,2,19,3,52,10,61,2,0,28,2,0,0,23,4,4,0,56,7
8,3,46,13,25,10,0,0,126,7882,265,1232,1,0,0,0,0,0,1,1,35,35,4,6,34,85,11,17,4,4,25,93,1,0,13,5,6,1,28,5,29,4,2,39,14,0,0,13,5,1,1,49,6
11,5,35,15,32,16,0,0,150,7851,289,1050,4,0,0,0,1,0,1,0,23,42,8,5,41,49,12,41,6,4,31,25,8,0,13,7,7,2,84,14,51,5,3,38,20,0,0,13,7,2,0,48,15
1,1,11,1,1,0,0,0,415,4884,2234,1686,0,0,0,0,0,0,0,0,46,45,3,3,42,43,46,45,4,3,40,45,0,0,1,0,0,0,41,7,26,0,0,2,0,0,0,4,1,0,0,17,6
1,0,20,0,4,0,1,0,623,6295,1466,1635,1,0,0,0,1,0,0,0,51,46,4,3,30,0,54,53,3,3,31,0,2,1,1,0,1,1,57,10,35,0,0,20,6,0,0,5,0,0,0,9,0
5,3,57,14,13,0,0,0,175,9292,916,2708,3,0,3,0,3,0,1,0,81,55,4,4,38,44,71,40,2,4,32,40,3,0,8,3,12,6,71,13,54,1,0,19,9,0,0,12,3,0,0,73,26
7,1,24,9,17,4,0,0,177,6898,1268,1014,1,0,2,1,2,0,1,0,23,28,7,6,35,39,16,35,9,7,32,36,4,2,9,1,7,0,74,13,66,0,0,59,11,0,0,11,5,1,0,85,20
8,3,19,5,4,2,0,0,385,1141,913,4375,0,0,1,0,0,0,0,0,42,46,5,4,33,32,43,48,4,4,30,30,0,0,0,0,3,1,62,10,70,1,0,37,6,0,0,0,0,0,0,7,3
4,1,18,8,4,0,1,0,345,3230,259,1066,4,3,1,0,2,0,0,0,72,72,3,2,32,42,72,77,2,2,33,40,0,0,5,1,0,0,61,6,25,1,1,36,6,0,0,3,0,0,0,16,4
4,1,23,4,8,0,1,0,303,5871,957,792,1,0,2,0,1,0,2,1,50,53,4,3,33,28,56,56,4,3,32,28,1,0,1,0,1,1,54,13,52,1,0,50,9,1,0,9,4,0,0,43,10
4,2,20,4,2,0,0,0,140,2422,264,2093,3,0,1,1,1,0,0,0,39,34,2,4,22,0,45,35,2,4,21,0,0,0,8,5,0,0,45,15,52,4,1,26,11,0,0,8,3,0,0,8,0
4,0,16,8,4,0,0,0,147,1733,1229,5246,0,0,1,1,0,0,2,1,21,26,7,5,31,0,29,30,8,4,29,0,2,0,2,0,0,0,72,5,24,0,0,23,1,0,0,5,2,0,0,6,0
3,1,14,8,1,0,0,0,304,4157,1577,2551,1,0,0,0,0,0,0,0,46,50,2,3,48,34,46,48,3,3,50,34,0,0,1,0,1,0,59,7,53,0,0,7,2,0,0,6,3,0,0,9,1
1,1,9,2,4,1,0,0,115,8109,781,2191,4,4,1,0,1,0,1,0,28,27,5,6,33,36,29,29,4,5,19,18,1,0,3,1,0,0,66,11,42,1,0,15,5,0,0,5,2,0,0,8,6
4,0,22,2,3,2,1,0,320,3986,698,754,2,0,1,0,1,1,0,0,8,9,8,7,41,31,8,8,9,7,30,29,1,0,1,0,0,0,68,7,22,3,0,30,12,1,0,7,0,0,0,47,28
1,0,15,2,4,0,1,0,217,5766,948,1176,1,0,0,0,0,0,0,0,54,48,3,4,34,0,55,55,3,4,31,0,2,1,1,0,1,1,59,7,47,1,0,19,6,0,0,5,2,0,0,5,0
2,0,24,7,8,1,0,0,23,5547,488,415,5,2,2,2,3,0,3,0,54,55,2,3,38,19,58,55,3,3,35,18,1,0,6,0,5,2,52,15,47,1,1,44,4,1,1,4,0,0,0,65,10
1,1,22,2,7,1,0,0,163,8213,687,2294,4,4,1,0,1,0,1,0,28,27,4,5,31,36,29,29,4,5,25,18,1,0,3,1,1,0,56,11,39,1,0,17,5,0,0,6,2,0,0,25,6
5,1,16,3,6,1,0,0,325,5072,784,606,0,0,2,1,2,1,2,1,53,45,3,6,40,32,59,58,3,5,32,27,0,0,5,0,0,0,54,10,33,1,0,43,15,2,0,0,0,0,0,72,12
2,1,10,4,5,0,1,0,83,6442,824,1085,1,0,1,1,0,0,2,0,50,52,3,3,34,35,57,56,4,3,31,32,0,0,1,0,1,1,56,12,46,1,0,35,15,0,0,10,4,0,0,42,14
1,0,36,9,9,1,0,0,211,11481,613,4731,3,0,0,0,2,0,0,0,92,80,2,2,24,24,102,102,2,2,25,25,1,0,3,0,6,2,47,11,35,3,0,14,2,0,0,9,3,1,0,9,3
2,0,15,0,2,1,0,0,675,2713,713,2023,2,1,0,0,0,0,1,1,51,50,3,3,37,0,51,51,3,4,36,0,1,0,0,0,1,0,63,11,28,3,0,11,2,0,0,6,0,0,0,17,0
10,4,32,6,42,7,0,0,74,8272,458,1459,3,3,0,0,2,0,1,0,56,45,5,5,41,29,60,45,4,5,35,25,9,1,12,1,7,2,73,11,43,5,1,33,3,0,0,12,2,5,0,83,10
0,0,15,6,1,1,0,0,183,5259,396,186,1,1,0,0,2,0,0,0,45,38,4,5,31,50,42,38,4,5,25,50,1,1,0,0,1,0,53,8,32,1,1,1,0,2,1,9,3,1,0,19,1
7,2,20,3,5,0,0,0,418,1252,703,4202,1,0,1,0,0,0,0,0,47,44,2,3,34,0,49,49,2,3,27,0,0,0,0,0,1,0,63,4,80,2,0,34,5,0,0,2,0,0,0,6,0
3,0,15,6,5,1,0,0,222,3396,855,1070,2,1,1,1,1,0,1,0,19,32,8,6,34,39,18,26,7,6,33,48,3,0,1,0,3,0,59,4,41,1,0,23,9,0,0,6,1,0,0,28,3
2,1,11,3,3,0,0,0,290,2326,613,3543,1,0,0,0,0,0,0,0,41,43,2,4,32,35,44,46,2,4,26,34,0,0,3,1,0,0,48,6,44,3,0,14,1,0,0,5,3,0,0,11,4
3,0,12,1,0,0,0,0,229,2023,434,4562,0,0,1,0,0,0,0,0,43,41,3,4,0,0,47,44,3,3,0,0,0,0,0,0,1,0,53,11,51,1,1,14,4,0,0,4,1,0,0,0,0
6,0,47,8,14,3,0,0,213,8268,235,2044,4,3,1,0,2,1,2,1,45,42,2,4,31,27,51,51,2,3,25,23,2,1,8,2,7,1,61,9,39,1,1,20,5,0,0,10,1,1,0,32,19
4,3,18,6,0,0,0,0,67,2298,296,1844,5,0,1,1,1,0,0,0,34,40,5,4,21,28,38,44,6,3,20,28,0,0,6,3,0,0,56,8,45,4,1,18,9,0,0,5,4,0,0,7,1
8,1,15,4,24,8,0,0,47,7886,243,1169,3,0,0,0,1,0,0,0,59,50,2,3,44,29,59,53,3,4,30,26,9,6,6,2,6,2,112,6,22,4,1,22,7,0,0,5,1,1,1,33,6
6,2,22,7,3,2,0,0,215,933,1517,4469,0,0,1,0,1,0,3,0,29,34,6,5,28,0,27,33,5,4,29,0,1,0,1,0,1,0,53,16,47,0,0,32,5,0,0,7,3,0,0,5,0
4,0,13,0,4,1,0,0,665,2522,222,3992,0,0,0,0,1,0,1,1,5,9,10,8,38,40,4,7,10,7,41,40,2,0,2,0,1,0,74,17,58,1,1,44,20,0,0,4,0,0,0,10,2
0,0,12,0,12,3,0,0,519,6753,329,522,3,1,2,1,1,0,0,0,42,43,4,5,40,41,46,48,2,4,32,42,4,1,4,1,8,2,96,8,20,2,1,21,2,1,0,4,0,1,0,42,14
5,0,59,18,27,9,0,0,197,9980,775,3269,5,0,2,1,2,1,0,0,72,69,2,3,44,28,78,68,2,3,40,25,5,3,6,2,17,3,78,16,52,2,0,29,3,0,0,22,4,2,0,51,7
3,3,19,4,0,0,0,0,85,2265,537,1661,5,1,1,0,0,0,0,0,48,45,3,3,40,28,48,48,3,2,35,28,0,0,6,3,0,0,41,9,35,4,0,18,3,0,0,7,3,0,0,4,1
8,1,19,0,4,2,0,0,580,3936,810,583,1,0,2,0,0,0,0,0,36,41,4,4,37,41,38,41,5,4,40,40,3,1,2,1,5,4,65,8,64,2,0,32,13,2,0,6,0,0,0,16,6
6,0,19,3,0,0,0,0,301,2741,627,2219,2,0,1,0,1,1,0,0,43,40,5,4,27,32,43,45,6,2,23,32,0,0,7,0,1,0,59,4,40,4,0,27,8,0,0,7,3,0,0,8,1
0,0,14,9,1,1,0,0,286,5309,145,458,1,1,0,0,2,1,0,0,38,38,5,5,29,50,37,38,4,5,25,50,1,1,0,0,1,1,55,16,34,1,1,1,0,2,1,8,6,1,1,18,1
5,0,17,4,4,3,0,0,361,2147,239,4091,0,0,1,0,2,0,1,1,25,16,8,8,36,0,28,11,8,8,40,0,2,0,3,1,2,0,63,8,52,1,1,44,19,0,0,5,2,0,0,13,0
5,2,13,2,9,2,0,0,146,4724,305,1129,2,2,2,2,4,0,2,0,53,43,2,3,33,30,53,51,3,3,30,30,2,1,6,2,7,3,68,7,37,2,1,52,16,0,0,4,1,0,0,34,2
1,0,9,2,4,1,0,0,434,4908,1467,1340,1,0,1,0,1,1,2,0,6,17,9,8,44,35,5,6,9,7,36,32,1,0,2,0,2,0,74,7,12,0,0,10,3,0,0,4,0,0,0,29,3
8,1,17,4,3,1,0,0,112,3156,835,884,1,0,2,1,0,0,0,0,48,53,4,3,41,25,45,57,5,3,40,26,1,1,2,1,3,0,39,6,40,2,0,34,6,1,0,6,1,0,0,23,6
2,0,7,0,0,0,0,0,645,2978,161,3908,1,0,0,0,0,0,0,0,44,43,5,4,35,32,45,45,6,4,34,30,0,0,1,0,0,0,45,10,41,1,1,4,2,0,0,4,0,0,0,6,5
1,1,15,3,5,1,0,0,314,1886,2030,5556,0,0,0,0,0,0,1,0,11,19,6,6,28,0,11,27,5,6,29,0,0,0,1,1,2,0,62,5,46,0,0,17,7,0,0,5,1,0,0,3,0
3,1,11,0,3,2,0,0,597,2272,289,4381,0,0,1,0,1,0,1,1,8,12,6,7,38,41,7,10,5,6,41,43,2,2,2,1,0,0,68,19,87,1,1,42,34,0,0,3,0,0,0,10,8
5,1,13,7,2,1,0,0,273,3019,778,1053,1,0,2,1,0,0,1,0,40,52,4,3,32,25,45,57,4,3,35,26,1,1,1,1,3,0,47,6,41,1,0,25,7,0,0,5,3,0,0,14,6
3,1,17,2,2,0,1,0,251,4091,1238,1117,3,0,0,0,1,0,0,0,49,49,3,3,37,18,50,50,3,4,23,18,1,0,1,0,0,0,54,13,37,0,0,21,11,0,0,7,2,0,0,5,2
8,4,32,10,24,14,0,0,123,7548,256,736,3,0,0,0,1,0,1,0,62,42,3,5,42,46,62,45,4,4,28,25,8,1,13,5,10,2,116,9,48,5,3,38,15,1,0,11,3,1,1,55,18
6,0,23,8,3,0,1,0,27,3076,215,1415,4,3,0,0,1,0,0,0,45,66,6,2,35,35,45,67,6,2,40,34,0,0,4,2,0,0,53,2,40,2,1,34,2,0,0,8,0,0,0,10,4
1,1,7,0,1,0,0,0,671,5214,2662,2247,0,0,0,0,0,0,0,0,44,42,4,3,46,49,47,43,4,3,47,47,0,0,0,0,0,0,44,4,32,0,0,3,1,0,0,2,0,0,0,10,6
4,0,11,3,2,1,2,1,227,1775,234,2978,1,0,1,0,0,0,1,0,59,48,3,3,37,0,53,53,3,3,34,0,1,1,1,1,6,3,69,12,45,2,2,23,3,0,0,2,0,0,0,12,0
2,1,12,3,0,0,0,0,228,2596,482,4290,0,0,0,0,0,0,0,0,41,41,4,5,35,0,45,44,4,4,34,0,0,0,1,0,0,0,50,12,47,2,1,6,2,0,0,4,0,0,0,4,0
4,1,13,5,5,0,1,0,125,6365,836,1039,1,0,1,1,0,0,2,0,54,52,2,3,34,32,57,56,2,3,30,27,0,0,1,0,1,1,54,9,55,1,0,37,13,0,0,9,5,0,0,40,8
1,0,9,2,3,0,0,0,404,2325,681,1866,2,0,1,0,0,0,2,0,29,29,4,4,31,0,29,29,4,4,27,0,0,0,0,0,1,0,57,4,14,1,0,11,3,0,0,4,2,0,0,7,0
1,0,8,0,2,1,0,0,583,5091,1669,1348,1,0,0,0,1,1,1,0,20,17,9,8,35,37,5,6,11,7,32,37,0,0,2,0,1,0,64,9,12,0,0,8,2,0,0,3,0,0,0,15,2
3,0,7,5,3,1,0,0,203,4537,466,205,1,1,1,1,0,0,0,0,50,48,4,3,29,30,68,57,5,4,30,30,2,1,0,0,3,0,73,6,25,3,2,21,1,1,1,3,1,0,0,19,1
4,0,14,5,6,0,0,0,144,4701,56,146,0,0,2,1,2,0,0,0,42,50,3,2,41,48,54,58,4,2,31,40,0,0,3,0,0,0,62,5,16,1,1,42,9,1,1,0,0,0,0,50,7
7,3,52,13,30,17,0,0,120,10214,669,3409,8,2,1,0,3,1,0,0,103,75,2,3,41,57,119,102,3,2,37,62,6,3,6,2,20,7,56,11,60,3,0,21,7,0,0,20,7,3,1,33,4
1,0,9,3,2,0,0,0,164,5070,218,662,2,0,1,1,0,0,0,0,36,45,4,4,23,20,36,44,3,4,25,18,2,0,0,0,2,1,56,4,26,3,2,10,0,1,0,5,2,0,0,9,5
5,2,21,5,5,1,0,0,271,1150,176,3341,1,1,1,0,0,0,1,0,47,47,2,3,26,0,49,50,2,4,20,0,1,0,3,0,0,0,60,12,59,2,2,31,12,0,0,3,0,0,0,6,0
9,2,34,10,29,3,0,0,37,7362,830,1229,4,0,2,1,1,1,2,0,41,39,5,5,39,31,41,41,5,5,30,23,4,4,14,3,6,1,54,13,57,3,0,50,14,0,0,12,3,1,0,71,10
6,1,25,8,6,3,0,0,86,4331,690,1154,1,0,2,0,2,1,0,0,58,43,4,5,41,36,56,50,5,4,33,35,1,0,6,5,6,1,48,4,24,1,0,39,14,0,0,7,3,0,0,72,27
3,3,16,3,8,0,0,0,472,5894,485,477,1,0,2,1,1,0,2,1,53,52,2,3,32,35,54,54,3,3,30,35,1,0,0,0,1,0,50,9,63,1,1,61,14,1,1,9,0,0,0,49,21
4,0,22,4,10,1,0,0,325,5258,475,756,5,2,4,2,3,1,4,1,51,47,3,4,37,29,52,52,4,4,32,22,1,0,4,0,5,2,62,10,77,2,1,52,7,2,0,4,0,0,0,50,4
4,4,43,21,11,6,0,0,65,8865,371,2577,3,0,1,1,2,2,1,1,52,55,3,3,35,30,51,58,2,2,32,25,1,1,6,3,8,5,54,6,20,1,1,18,4,0,0,7,2,0,0,56,23
7,2,19,4,2,0,1,0,171,582,1537,3716,0,0,1,0,1,1,2,1,41,44,4,5,24,0,43,43,3,5,24,0,1,1,0,0,4,0,61,10,49,0,0,37,6,0,0,7,3,0,0,2,0
8,2,19,2,3,0,0,0,83,470,902,3222,1,0,1,0,0,0,1,1,41,45,5,4,24,0,41,46,5,4,24,0,2,0,1,0,2,2,70,10,40,1,0,41,12,0,0,5,0,0,0,2,0
4,1,18,2,4,0,1,0,197,2361,1068,3219,1,1,1,0,3,1,0,0,38,40,5,4,32,50,34,52,5,4,27,50,2,0,3,1,7,4,35,13,33,0,0,20,1,0,0,6,0,1,0,46,2
