bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway_station,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_age_200,mean_age_500,mean_floors_200,mean_floors_500,mean_salaries_1000,mean_salaries_500,median_age_200,median_age_500,median_floors_200,median_floors_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,priced_houses_200,priced_houses_500,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500
0,0,16,2,6,0,0,0,354,5610,2627,1930,0,0,0,0,1,0,1,0,2,30,10,10,51,55,2,3,11,11,45,55,0,0,2,0,0,0,121,4,12,0,0,23,3,0,0,0,0,1,0,26,1
9,3,65,22,20,2,1,0,196,7613,548,1949,1,1,0,0,0,0,2,0,34,31,2,3,35,47,34,34,2,2,32,47,2,1,8,2,2,2,104,1,9,1,0,95,16,0,0,6,3,0,0,51,4
0,0,31,8,11,0,1,0,132,6122,1606,1250,0,0,0,0,0,0,0,0,40,60,3,2,45,0,40,67,3,2,43,0,0,0,3,2,4,0,121,2,3,0,0,33,1,0,0,12,0,0,0,39,0
16,4,55,21,41,5,0,0,345,5569,2146,676,3,3,1,1,3,0,3,0,2,53,4,4,60,43,2,53,4,3,55,42,5,2,13,3,10,2,142,2,9,0,0,135,42,2,0,7,3,1,0,346,27
13,5,42,11,43,9,2,0,319,3301,247,347,5,1,3,1,8,5,11,3,74,66,4,5,53,54,104,98,2,5,46,47,9,0,48,7,5,1,112,6,17,3,1,192,50,1,1,2,0,1,1,140,75
42,9,69,20,303,75,2,1,30,1866,214,626,9,0,9,2,116,32,5,1,105,116,4,3,51,48,105,120,4,3,42,40,80,24,223,51,44,9,97,3,40,10,2,808,166,1,0,0,0,1,0,290,57
52,15,117,39,464,154,2,0,220,1206,430,351,8,1,2,0,153,55,12,3,156,168,3,2,56,49,144,161,4,3,42,40,113,32,405,140,96,21,198,7,27,5,2,1126,461,6,2,9,5,1,1,257,108
50,10,79,17,397,100,4,2,304,700,380,902,9,1,8,3,128,20,6,3,193,162,3,3,52,67,196,166,2,3,40,52,152,37,276,37,175,31,243,9,38,8,2,771,178,1,0,19,8,7,4,309,53
35,18,111,33,333,114,1,1,205,1267,583,240,5,2,6,4,105,29,13,5,50,136,2,3,48,52,50,149,2,3,40,40,99,16,262,103,51,10,116,6,28,7,0,1001,422,5,3,15,5,0,0,255,107
0,0,0,0,0,0,0,0,1028,6440,3322,2635,0,0,0,0,0,0,0,0,2,2,11,7,65,50,3,3,12,6,52,50,0,0,0,0,0,0,116,5,10,0,0,1,0,0,0,0,0,0,0,42,2
2,0,53,15,8,3,1,0,100,6586,1424,1391,1,0,0,0,2,2,2,2,13,23,6,5,43,49,13,17,6,6,33,35,1,1,11,2,9,2,196,3,14,0,0,46,12,0,0,3,0,0,0,24,14
11,4,94,29,55,12,0,0,231,3625,669,1145,5,1,1,0,7,0,4,0,113,105,5,3,44,36,115,108,5,3,35,30,12,0,46,3,27,11,103,3,7,4,0,139,21,0,0,11,2,10,2,260,91
5,1,47,8,11,0,0,0,182,6589,1560,1178,2,0,2,0,1,0,1,0,25,19,5,5,42,21,26,15,4,4,39,21,3,0,6,1,2,0,135,5,14,0,0,74,13,0,0,5,1,0,0,24,2
10,5,41,8,36,19,1,1,213,8347,203,333,2,0,1,0,1,1,0,0,49,29,3,4,45,42,49,29,4,4,35,36,1,1,14,6,3,0,134,3,11,2,2,164,73,1,1,8,3,0,0,122,41
29,5,100,20,286,70,1,0,157,2037,311,754,9,4,4,0,73,21,7,2,101,132,3,2,51,44,102,142,3,2,45,40,39,13,265,69,64,12,141,6,30,5,2,758,172,3,0,17,4,0,0,169,16
28,14,80,33,121,71,0,0,312,2911,62,575,5,3,4,0,13,5,1,1,105,101,1,2,54,54,102,102,2,2,45,45,32,16,71,40,84,20,137,5,17,8,6,341,224,1,0,6,3,10,4,268,191
45,15,119,49,219,74,2,1,69,3784,309,369,4,0,6,1,19,10,7,3,96,100,2,3,62,53,109,109,2,4,50,48,37,16,57,17,71,22,172,13,47,4,2,557,257,2,1,14,3,2,0,307,49
2,0,39,9,11,3,1,0,211,6591,1382,1637,0,0,0,0,2,1,2,2,27,15,5,5,47,49,27,13,5,6,35,35,1,1,11,4,7,2,117,2,9,0,0,46,8,0,0,4,0,0,0,35,14
3,0,32,14,7,1,0,0,163,7541,943,991,1,0,0,0,1,0,0,0,35,41,8,6,41,36,27,47,6,4,35,30,0,0,11,5,5,0,126,4,7,1,0,61,8,1,0,4,0,0,0,32,9
1,0,32,14,16,1,0,0,162,5675,1964,418,0,0,1,0,1,0,2,0,110,18,5,3,52,63,110,12,5,3,43,60,0,0,0,0,17,1,280,1,15,0,0,15,7,1,1,0,0,0,0,46,13
6,6,30,12,9,7,0,0,25,8547,1921,136,1,0,0,0,1,0,0,0,61,70,5,3,37,37,61,67,5,2,33,33,1,1,9,9,7,3,86,2,12,0,0,81,74,1,1,6,1,0,0,55,46
0,0,38,8,8,2,1,1,145,6219,2155,1732,0,0,1,0,0,0,2,0,1,4,3,11,36,0,1,4,3,12,40,0,2,0,6,2,4,0,161,1,6,0,0,31,6,0,0,10,6,0,0,6,0
5,1,90,38,127,40,0,0,76,3034,742,1517,7,1,2,0,21,6,6,1,67,129,3,2,51,39,72,132,3,3,42,32,16,5,126,27,36,10,95,6,39,2,0,359,134,0,0,15,7,1,0,98,12
12,5,39,9,36,8,2,0,262,3425,210,342,4,1,3,1,8,5,9,4,66,60,4,5,53,53,94,78,2,5,47,47,5,1,32,8,5,1,184,5,17,3,1,153,52,1,1,2,0,1,1,145,77
11,2,71,10,25,5,1,0,188,7987,114,2097,1,1,0,0,0,0,3,1,27,28,5,5,35,0,33,33,4,4,32,0,3,0,8,3,2,2,101,6,17,1,1,104,32,0,0,12,0,0,0,50,0
8,2,67,11,60,19,0,0,124,4392,738,645,2,1,1,1,2,1,3,2,95,71,3,3,60,63,111,108,3,3,50,50,11,0,13,4,10,1,175,9,24,1,0,181,49,1,0,0,0,1,1,272,52
14,6,50,19,94,18,1,0,192,2470,274,514,2,1,2,0,11,1,6,3,101,108,2,2,53,64,113,113,3,3,45,40,25,1,49,12,10,4,84,5,12,3,1,284,38,2,0,8,2,0,0,106,12
6,2,109,39,93,21,0,0,198,3863,766,1185,4,3,0,0,11,4,1,0,98,108,2,2,53,54,120,106,3,3,45,45,10,5,92,22,21,6,81,6,17,1,0,279,73,0,0,13,5,1,1,181,60
51,25,117,37,463,175,2,1,112,1116,283,162,9,2,4,0,161,52,13,6,149,168,3,2,53,50,149,163,3,3,40,40,116,39,417,144,80,10,136,6,34,6,1,1178,589,6,3,11,6,1,0,319,111
4,3,31,11,14,7,0,0,47,5048,706,3119,2,0,0,0,0,0,1,0,60,49,4,4,56,74,60,58,4,4,53,62,4,1,8,3,30,9,99,2,19,1,0,80,31,0,0,13,4,0,0,34,12
2,0,49,18,11,1,0,0,177,4480,1048,1108,0,0,1,0,1,0,2,0,33,28,4,5,61,72,12,11,4,6,55,55,1,0,5,2,4,0,174,4,10,0,0,35,3,0,0,0,0,0,0,143,16
5,1,39,3,40,7,0,0,66,7202,607,923,2,0,3,0,0,0,1,0,60,91,2,2,50,50,60,77,1,2,44,44,1,0,27,3,5,2,108,4,11,2,0,187,28,1,0,8,1,0,0,143,12
1,1,50,19,10,1,0,0,65,8662,1706,3797,0,0,1,0,0,0,0,0,11,31,9,6,60,0,3,35,5,6,60,0,3,0,0,0,7,1,85,5,16,0,0,59,18,0,0,13,8,0,0,19,0
2,0,18,0,13,3,1,0,739,7456,1549,1669,0,0,1,0,0,0,1,0,1,14,5,4,73,0,1,6,5,5,70,0,1,0,4,2,1,0,122,2,4,0,0,44,5,0,0,11,5,0,0,19,0
4,2,136,33,26,12,0,0,202,4957,526,1851,4,1,1,0,12,7,3,3,90,55,3,4,38,47,102,53,2,4,36,45,7,2,36,13,17,10,128,4,29,1,0,149,68,0,0,19,6,1,0,74,4
2,1,26,9,13,6,0,0,173,7691,1207,982,0,0,1,1,0,0,1,1,29,21,5,6,45,38,28,28,6,7,40,38,1,0,6,4,1,0,119,5,13,0,0,104,36,1,0,4,0,0,0,7,2
12,10,43,22,30,19,0,0,43,6499,3156,525,4,0,0,0,2,1,3,0,40,61,2,3,58,63,47,65,1,3,56,64,2,2,13,6,5,3,134,4,12,0,0,102,53,1,0,9,5,0,0,228,148
0,0,1,1,3,0,0,0,497,6923,3173,400,0,0,0,0,0,0,2,0,59,58,2,2,45,38,59,59,2,2,40,40,0,0,0,0,1,0,115,5,10,0,0,23,5,1,1,0,0,0,0,39,10
5,1,33,5,14,4,0,0,174,5011,504,2827,1,0,0,0,0,0,0,0,0,51,14,6,60,65,0,50,14,4,52,49,2,0,10,2,24,8,140,1,5,1,0,73,6,0,0,8,3,1,0,24,14
1,0,2,0,3,0,0,0,862,9266,2819,1179,0,0,0,0,0,0,0,0,59,58,2,2,42,0,59,59,2,2,32,0,0,0,7,0,0,0,111,2,11,0,0,32,0,0,0,0,0,0,0,6,0
41,13,69,16,299,70,3,1,82,1731,387,176,6,0,9,6,72,22,14,5,110,124,2,2,54,52,123,123,3,3,45,49,86,30,178,64,29,5,124,8,40,5,1,844,257,6,1,16,5,0,0,250,40
0,0,0,0,7,2,0,0,1185,6582,2030,1395,0,0,0,0,0,0,0,0,27,60,7,3,51,43,27,61,7,3,42,33,0,0,1,0,7,3,187,2,9,0,0,1,1,0,0,0,0,0,0,41,8
11,3,45,22,38,11,0,0,172,6050,2086,959,5,3,1,0,2,1,1,0,63,72,1,2,46,48,63,67,1,2,42,52,2,1,12,3,6,2,118,2,14,0,0,97,42,1,0,12,4,1,1,85,5
7,1,87,31,154,56,0,0,178,2765,385,1556,8,3,3,2,31,7,6,2,138,130,2,2,56,40,136,129,2,3,48,32,23,7,142,29,43,12,115,9,30,2,1,399,146,0,0,14,2,0,0,55,12
22,12,95,25,122,34,1,1,31,4399,699,754,1,0,4,0,7,4,4,0,106,85,4,4,64,62,109,105,4,4,55,52,18,3,20,6,47,10,145,8,30,4,0,296,73,1,0,13,6,1,1,202,67
23,10,101,32,183,58,2,1,238,3668,454,319,3,2,6,1,21,7,6,0,82,100,4,3,60,59,106,112,4,4,50,50,36,15,49,30,44,8,159,7,44,4,1,540,206,2,1,6,0,1,0,316,82
0,0,14,7,5,0,0,0,374,5476,2659,1747,0,0,0,0,1,0,1,0,2,30,11,10,50,55,2,3,12,12,45,55,0,0,3,2,0,0,118,6,11,0,0,10,4,0,0,0,0,1,0,48,1
3,0,41,8,23,8,1,0,319,9635,1027,1115,0,0,2,0,0,0,0,0,45,45,15,15,49,49,45,45,15,15,40,45,0,0,9,0,1,0,105,1,1,0,0,116,14,0,0,4,0,0,0,75,45
0,0,8,0,3,0,0,0,719,6277,2709,2765,0,0,0,0,1,0,1,0,8,12,3,8,38,36,7,13,2,6,40,40,0,0,1,0,0,0,143,3,18,0,0,26,3,0,0,0,0,0,0,13,4
19,2,60,23,84,21,0,0,244,2745,278,1029,4,1,1,0,11,0,2,0,85,91,4,3,47,49,110,108,5,4,40,48,9,3,83,14,36,12,190,9,24,2,1,194,38,0,0,0,0,4,2,96,14
14,3,86,17,109,17,2,1,225,2320,254,600,8,1,7,3,24,3,8,4,76,84,3,2,51,51,68,102,3,2,40,40,15,3,119,36,25,1,140,10,24,4,2,373,93,4,0,6,0,0,0,200,55
9,4,44,11,27,5,2,0,132,3652,255,374,2,1,2,1,7,5,9,4,24,50,8,6,52,56,5,37,8,6,47,47,4,1,28,11,5,2,146,4,15,2,1,110,49,1,1,4,0,1,1,119,42
1,0,21,2,5,3,0,0,375,7092,2937,1008,0,0,0,0,0,0,0,0,51,37,1,4,42,34,51,51,1,3,36,36,0,0,1,1,0,0,93,2,11,0,0,22,4,0,0,2,0,0,0,128,19
2,0,37,7,16,4,1,0,380,7275,1225,1408,0,0,2,1,1,0,2,1,3,18,5,9,62,33,2,6,3,8,44,35,3,0,6,1,2,0,124,3,10,0,0,53,13,0,0,14,2,0,0,30,3
1,0,16,0,5,0,0,0,534,6060,2494,2609,0,0,0,0,1,0,1,0,11,13,13,8,41,40,11,13,10,6,40,40,0,0,1,0,1,0,109,6,16,0,0,37,3,0,0,0,0,0,0,16,2
31,7,102,24,192,54,2,1,189,2927,76,842,6,2,7,4,23,6,5,0,91,98,3,3,59,48,108,111,3,3,48,40,34,10,67,24,45,16,213,12,36,4,3,482,136,3,0,11,5,0,0,241,24
38,8,71,28,270,62,3,1,101,1343,170,255,5,2,16,1,65,14,15,2,134,120,3,2,53,45,108,111,3,3,45,43,71,9,206,42,41,16,112,4,21,6,3,747,169,4,2,13,6,0,0,173,26
16,2,85,12,109,11,3,0,68,2243,713,717,7,1,8,2,20,5,8,1,95,104,1,2,53,53,95,112,1,2,45,46,14,0,95,15,19,4,115,2,16,4,0,311,24,3,0,14,0,0,0,149,64
3,1,28,8,11,11,0,0,229,7099,2010,1452,1,0,1,1,1,1,1,1,14,17,6,8,41,45,14,15,6,8,38,41,3,2,6,6,0,0,170,4,8,0,0,45,21,0,0,0,0,0,0,12,10
0,0,24,0,5,1,0,0,807,5650,1265,1388,0,0,0,0,0,0,0,0,17,17,2,2,57,37,17,17,2,2,40,37,0,0,2,0,10,4,626,1,1,0,0,4,0,0,0,4,0,0,0,17,2
1,0,28,6,5,0,0,0,381,8102,1763,1712,0,0,0,0,0,0,1,0,2,2,9,10,56,0,2,2,10,12,44,0,0,0,4,1,3,0,110,8,9,0,0,15,5,0,0,13,2,0,0,22,0
30,10,87,24,175,21,1,0,232,2305,657,748,7,2,7,1,84,19,6,1,101,79,3,3,50,59,114,105,3,3,40,56,38,6,149,31,21,2,163,6,32,1,0,619,112,4,0,8,0,0,0,306,11
0,0,12,0,1,0,0,0,871,8474,1340,1098,0,0,0,0,0,0,0,0,48,61,5,4,46,42,60,64,5,4,40,36,1,0,0,0,0,0,95,4,20,0,0,5,0,0,0,7,0,0,0,83,64
14,12,39,18,32,26,0,0,232,6221,2813,235,3,0,1,0,1,1,3,2,3,32,10,5,58,52,3,31,10,5,57,50,3,2,14,6,7,3,217,2,7,0,0,119,78,1,1,7,3,0,0,217,90
3,1,52,23,7,0,0,0,352,8840,1389,3777,0,0,0,0,0,0,0,0,39,32,6,6,57,0,43,36,7,5,60,0,3,3,0,0,5,1,111,4,20,0,0,70,30,0,0,12,9,0,0,5,0
0,0,10,0,1,0,0,0,883,8362,1460,1086,0,0,0,0,0,0,0,0,46,59,5,4,46,43,64,62,6,4,40,37,0,0,0,0,0,0,128,3,26,0,0,6,0,0,0,5,0,0,0,84,63
5,3,32,12,13,10,0,0,160,4929,746,3024,4,2,0,0,0,0,2,0,64,54,2,3,57,63,64,61,2,3,53,60,4,3,8,5,31,9,104,4,17,1,0,79,47,0,0,12,6,0,0,34,23
36,15,60,15,262,74,2,0,114,1959,706,263,7,5,5,1,72,13,3,1,109,115,3,3,56,55,111,118,4,3,49,48,70,13,201,65,42,9,288,4,34,6,0,669,171,1,1,2,0,2,0,274,128
59,24,94,16,544,161,7,2,127,759,179,434,9,2,10,2,191,76,10,4,134,139,3,3,50,51,124,139,3,4,40,40,180,59,347,115,90,13,352,7,32,13,1,1224,296,4,1,19,5,5,0,460,235
8,2,67,17,43,14,0,0,185,4595,1036,836,1,0,1,1,1,1,3,0,67,55,4,4,59,59,58,13,4,3,50,50,1,0,13,1,6,2,259,5,21,0,0,123,23,1,0,0,0,1,1,252,58
0,0,0,0,3,0,0,0,1317,6421,1621,1663,0,0,0,0,0,0,0,0,73,58,2,3,50,49,64,64,2,2,42,47,0,0,1,1,6,0,114,6,14,0,0,1,0,0,0,0,0,0,0,35,10
0,0,0,0,6,0,0,0,1403,6929,2259,1659,1,0,0,0,0,0,0,0,55,33,3,6,52,47,55,27,3,4,44,40,0,0,1,0,5,0,114,1,8,0,0,1,0,0,0,0,0,0,0,120,26
0,0,8,0,2,0,0,0,710,5573,2611,1581,2,1,0,0,0,0,0,0,1,38,6,5,49,52,1,58,6,5,45,45,0,0,2,1,1,1,153,2,10,0,0,18,3,0,0,4,0,0,0,117,54
12,1,58,14,47,2,0,0,66,4149,1251,770,1,0,2,0,3,0,2,0,14,19,6,4,60,60,14,10,6,4,50,55,5,0,11,1,5,2,186,2,9,0,0,130,7,1,0,0,0,1,0,212,97
6,1,19,9,8,4,0,0,144,8665,2113,491,0,0,0,0,1,0,0,0,68,67,2,2,37,35,67,63,2,2,33,31,1,0,9,7,5,1,111,4,14,0,0,77,43,1,1,4,0,0,0,50,36
6,2,30,12,14,0,0,0,190,5569,1089,3477,3,0,0,0,0,0,0,0,50,50,5,5,52,56,50,52,5,4,49,56,5,0,7,1,13,10,106,2,13,0,0,81,19,0,0,5,3,0,0,38,1
36,10,82,20,257,59,3,1,121,1563,169,502,5,2,14,2,62,11,11,2,141,137,3,2,53,45,141,135,3,3,44,41,63,16,164,38,37,13,111,2,24,5,2,689,151,6,0,19,7,0,0,199,34
46,12,69,21,354,93,3,1,102,1654,356,351,10,2,7,2,110,28,7,1,124,120,3,3,55,54,137,119,3,3,47,43,100,38,233,55,60,11,140,8,48,11,1,915,224,1,1,5,0,4,0,305,46
9,1,57,8,145,25,0,0,261,2666,457,1573,8,2,3,2,34,6,5,0,154,142,2,2,61,39,140,120,2,2,48,40,20,6,142,21,53,13,316,7,12,7,1,240,25,0,0,0,0,5,0,81,12
3,2,48,14,12,10,0,0,110,6949,1863,1289,1,0,1,1,1,1,1,1,15,14,7,9,40,45,15,15,7,9,37,41,3,2,6,5,0,0,163,5,7,0,0,58,20,0,0,4,0,0,0,13,10
21,6,81,15,133,19,0,0,167,2514,574,930,5,1,5,0,34,1,3,0,108,93,3,3,51,46,109,109,4,3,43,36,17,4,115,12,37,6,162,7,24,4,0,347,46,1,0,0,0,4,3,111,38
56,4,108,16,467,64,2,0,377,818,288,571,9,1,9,0,123,22,16,2,168,131,2,3,51,39,152,129,2,3,40,33,158,17,322,46,68,15,195,7,31,7,3,1194,190,9,0,20,2,2,0,345,12
0,0,3,1,3,3,0,0,252,10915,3665,6396,0,0,0,0,0,0,0,0,40,42,5,4,0,0,37,45,4,4,0,0,0,0,0,0,1,0,65,7,9,0,0,6,6,0,0,4,4,0,0,0,0
11,3,29,7,131,27,1,0,165,1563,62,1208,5,3,13,1,28,2,2,0,157,148,2,2,60,55,147,126,2,2,50,50,24,2,115,38,142,96,107,6,14,2,1,288,37,0,0,8,2,4,1,119,20
42,10,94,34,281,72,3,0,148,1987,467,598,7,2,11,1,117,37,9,2,6,86,2,3,51,58,6,106,2,3,40,49,58,20,211,28,24,1,182,1,27,6,1,901,242,3,0,10,1,0,0,279,46
38,16,82,15,278,75,3,0,179,1719,341,269,6,2,9,6,70,14,12,4,142,122,2,2,53,47,139,123,2,3,45,45,74,20,160,53,35,4,123,9,40,6,1,794,259,4,1,18,6,0,0,251,30
35,14,107,33,234,85,3,0,146,3324,386,402,6,2,7,4,21,13,6,4,107,110,4,3,64,67,108,109,5,4,50,55,42,17,53,19,85,29,172,5,41,5,2,560,249,2,1,18,1,0,0,255,67
55,17,80,34,479,142,5,3,143,353,130,624,7,5,5,2,146,52,12,0,215,163,3,3,51,46,219,169,3,3,40,30,191,53,298,105,103,34,173,7,28,10,2,925,205,5,0,19,9,6,3,450,134
15,3,79,10,97,13,2,1,144,2433,339,672,7,2,7,3,20,3,7,4,80,87,3,2,51,51,72,102,3,2,40,40,12,3,111,32,21,1,127,5,27,4,2,352,81,3,0,5,0,0,0,212,51
17,5,72,17,133,35,0,0,195,2467,495,1113,5,0,7,0,38,10,3,1,115,101,3,3,52,45,116,113,3,4,45,36,18,3,106,30,32,4,77,9,47,3,1,348,111,0,0,1,0,4,1,103,35
9,6,83,32,17,13,0,0,174,5657,598,77,3,1,2,1,0,0,2,2,53,30,4,6,43,42,53,18,4,7,36,36,2,1,8,3,14,6,140,2,11,1,0,105,57,1,1,9,4,1,1,74,43
35,1,81,6,195,5,1,0,231,2210,392,774,6,1,7,0,92,4,7,2,4,54,5,4,50,55,4,5,5,4,40,40,48,12,157,7,20,0,200,5,19,2,1,713,23,4,0,9,0,0,0,304,23
10,5,96,32,20,9,1,0,64,8820,298,2933,2,1,3,0,0,0,3,1,27,33,9,7,35,34,27,35,9,7,32,32,3,1,9,2,3,1,105,2,16,2,1,152,62,0,0,12,6,0,0,51,44
6,0,46,10,13,3,0,0,210,5491,406,2799,3,2,0,0,0,0,2,0,55,51,5,5,48,46,55,55,6,5,47,48,6,2,8,4,13,0,91,3,13,1,1,84,14,0,0,14,4,0,0,51,15
15,5,56,12,20,5,0,0,290,7089,1515,353,0,0,2,1,1,1,1,0,24,23,2,5,43,31,24,25,1,5,36,30,8,6,6,0,5,2,102,3,19,0,0,129,44,1,1,4,1,0,0,49,20
16,6,51,13,22,4,0,0,213,7289,1320,230,1,0,2,1,1,1,1,0,22,24,7,6,31,32,24,25,5,6,30,30,10,6,7,0,6,1,100,6,17,0,0,141,53,1,1,6,3,0,0,33,22
4,1,53,15,16,2,1,0,158,7511,1465,598,0,0,2,1,0,0,2,0,60,54,1,4,46,49,60,60,1,3,40,43,3,1,6,2,3,0,106,2,15,0,0,49,20,2,0,13,4,0,0,255,12
2,1,16,8,10,6,0,0,286,7562,1201,995,1,0,1,1,0,0,1,1,29,19,6,8,44,38,28,19,6,7,38,38,1,0,5,4,2,0,101,5,14,0,0,85,36,1,0,0,0,0,0,8,2
3,0,36,8,18,4,1,0,312,9581,2921,1186,1,0,0,0,0,0,3,1,21,43,4,5,43,0,21,48,4,5,40,0,1,0,5,0,7,2,114,2,7,0,0,97,15,0,0,6,0,0,0,13,0
48,21,114,33,376,148,1,1,135,1027,315,239,7,1,5,0,112,42,14,4,182,144,3,3,47,52,186,151,4,3,39,40,108,31,334,113,67,6,168,5,35,6,1,1076,519,7,3,14,5,1,0,258,106
38,14,107,32,204,80,3,1,39,3648,153,93,4,1,6,3,21,6,7,2,117,102,3,3,63,64,117,109,4,3,50,50,33,8,37,16,75,50,89,4,21,4,2,496,179,1,1,18,6,1,0,211,113
4,2,99,31,21,10,0,0,158,5064,821,2164,3,1,1,0,13,7,3,1,87,65,3,3,37,40,86,63,3,4,33,40,8,0,30,12,14,7,142,8,22,1,0,117,57,0,0,12,2,1,0,70,1
33,16,48,14,221,89,2,0,105,1940,718,225,8,6,4,2,56,12,4,1,128,118,3,3,56,57,124,119,3,3,50,50,64,16,198,78,42,9,253,8,42,5,0,552,227,1,1,4,0,3,1,280,145
8,1,91,36,176,57,0,0,31,2695,471,1452,9,3,2,2,32,7,6,3,125,132,2,2,51,41,129,139,2,3,42,35,24,6,151,29,44,12,119,8,29,3,1,440,163,0,0,15,4,0,0,62,11
3,1,57,9,47,8,0,0,211,4705,811,1035,1,0,1,0,2,1,2,1,9,70,3,2,58,58,9,85,3,3,50,46,2,0,9,4,10,1,326,1,16,1,0,126,12,0,0,6,0,1,1,193,23
0,0,0,0,5,0,0,0,1367,6698,2013,1580,0,0,0,0,0,0,0,0,27,61,7,3,52,42,27,64,7,3,44,37,0,0,1,0,5,0,141,2,10,0,0,1,1,0,0,0,0,0,0,110,11
57,17,78,31,481,136,5,3,105,325,99,595,7,5,6,2,149,55,12,1,222,165,3,3,51,46,220,170,3,3,40,31,188,52,297,106,104,34,222,6,25,9,2,924,199,4,0,19,10,6,3,440,137
0,0,12,0,3,0,0,0,573,5798,2876,2030,0,0,0,0,0,0,1,0,79,24,11,9,56,55,61,3,10,11,50,55,0,0,2,0,0,0,128,3,14,0,0,7,2,0,0,0,0,0,0,28,1
35,17,51,13,301,113,2,1,187,1487,216,397,9,5,7,2,72,24,4,2,130,133,3,3,57,60,119,127,4,3,50,50,103,21,222,91,66,15,167,11,55,5,1,675,321,1,1,8,3,5,2,254,192
5,2,29,8,24,7,1,0,253,5865,428,799,1,0,0,0,2,0,2,1,2,2,15,14,58,60,2,2,18,18,47,52,4,0,6,2,1,0,162,6,7,1,1,59,11,1,0,2,0,0,0,302,101
14,4,34,11,36,6,1,0,380,8087,405,605,2,0,1,0,1,1,0,0,17,30,4,4,44,76,13,36,3,4,35,70,2,1,17,3,3,0,146,4,14,2,1,176,18,1,0,6,0,0,0,129,22
6,1,107,33,96,19,0,0,101,3992,835,1080,7,3,0,0,10,1,1,0,0,109,3,2,53,50,0,107,3,3,44,42,9,4,95,21,16,3,86,2,18,1,0,296,66,0,0,13,3,1,1,200,81
34,16,57,14,254,89,2,0,30,1903,729,165,7,5,5,2,65,15,4,1,134,118,3,3,56,57,123,119,3,3,50,50,68,18,207,79,45,10,149,10,41,6,0,637,228,1,1,5,0,3,0,283,147
6,0,64,20,17,4,1,0,209,7853,1671,2951,0,0,0,0,0,0,2,1,20,34,12,7,47,30,20,38,13,6,42,25,3,0,5,0,4,2,103,3,15,0,0,95,28,0,0,13,4,0,0,38,14
43,13,53,15,374,111,5,1,267,1352,293,385,10,3,8,3,117,30,5,2,112,128,3,3,57,60,115,123,4,3,50,50,114,45,277,98,71,13,129,11,63,11,4,827,317,1,1,9,3,5,2,282,163
24,3,78,18,146,27,1,0,146,3113,978,908,6,1,8,2,12,2,8,3,29,68,4,3,62,59,3,103,4,3,48,46,10,0,25,8,67,8,212,4,22,2,0,256,53,2,0,21,7,0,0,327,76
6,3,58,16,34,11,0,0,146,3552,707,1934,4,2,1,1,3,2,0,0,42,52,3,3,52,51,4,58,3,3,48,48,4,0,40,6,26,12,440,6,12,2,0,81,25,0,0,4,0,4,0,35,3
60,22,101,37,482,180,5,2,90,1317,345,65,9,2,14,0,198,75,10,3,118,120,4,3,51,49,142,130,4,4,40,40,163,32,309,112,50,14,214,7,29,10,5,1236,507,4,2,13,5,0,0,430,199
0,0,43,15,9,5,1,1,57,6632,1746,1265,0,0,2,0,0,0,2,2,9,10,9,11,51,19,10,10,7,12,37,19,4,2,5,1,5,2,124,4,17,0,0,45,17,0,0,10,4,0,0,29,1
4,1,57,12,21,3,0,0,120,4970,1356,932,1,0,2,0,1,0,4,0,7,44,8,5,60,49,7,12,8,5,50,48,0,0,4,1,6,0,422,2,12,0,0,43,6,1,0,0,0,1,0,128,29
0,0,0,0,4,0,0,0,1305,6366,1726,1460,0,0,0,0,0,0,0,0,76,57,2,3,50,51,85,62,2,2,45,40,0,0,1,1,6,4,153,4,12,0,0,1,1,0,0,0,0,0,0,41,3
3,1,41,22,15,12,1,1,166,9479,2881,1394,1,0,0,0,0,0,3,3,55,52,4,5,51,53,55,54,5,5,55,53,1,1,5,1,9,2,79,3,7,0,0,82,59,0,0,5,2,0,0,9,2
4,0,25,7,33,6,0,0,141,7389,896,1084,1,0,2,0,0,0,1,0,120,91,3,2,51,54,139,62,3,2,44,44,1,0,19,3,3,2,130,4,9,1,0,130,18,0,0,8,4,0,0,136,25
6,1,39,16,19,6,0,0,254,5750,1533,3040,2,2,0,0,2,1,0,0,57,52,2,3,32,42,57,56,2,4,29,42,3,1,9,6,7,0,112,2,12,0,0,98,37,0,0,0,0,1,0,17,2
10,2,34,8,28,6,1,0,78,8120,892,923,0,0,1,0,1,0,0,0,35,35,6,4,45,46,43,43,7,5,35,35,3,1,15,3,1,0,109,4,8,2,0,155,33,1,0,13,3,0,0,116,79
3,0,1,0,7,0,0,0,572,6883,3265,484,0,0,0,0,0,0,2,0,58,53,2,2,45,38,59,59,2,2,40,40,0,0,0,0,1,0,124,6,11,0,0,33,6,1,1,0,0,0,0,39,10
